flag	content
$LINE_DRAGON_LAIR_OUTRO_220_TEXT	Ogni giorno stava sempre più a lungo nel suo sogno ad occhi aperti, finchè, alla fine, smise definitivamente di uscirne.
$LINE_DRAGON_LAIR_OUTRO_230_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_230_TEXT	Aspettai tre giorni. Ogni giorno migliaia di persone morivano.
$LINE_DRAGON_LAIR_OUTRO_240_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_240_TEXT	Infine, all'alba, entrai nella sua tenda.
$LINE_DRAGON_LAIR_OUTRO_250_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_250_TEXT	Non fece caso alla mia presenza... ormai non c'era più nulla a cui facesse caso.
$LINE_DRAGON_LAIR_OUTRO_260_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_260_TEXT	Lo passai da parte a parte.
$LINE_DRAGON_LAIR_OUTRO_270_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_270_TEXT	Lo seppellii nelle sabbie del deserto.
$LINE_DRAGON_LAIR_OUTRO_280_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_280_TEXT	Ma la piaga continuò, straripando oltre i confini, consumando ogni cosa sul suo passaggio.
$LINE_DRAGON_LAIR_OUTRO_290_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_290_TEXT	Durante il mio lungo viaggio di ritorno verso casa, incontrai una compagnia di monaci Selini.
$LINE_DRAGON_LAIR_OUTRO_300_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_300_TEXT	Gettai via la spada e mi prostrai ai loro piedi. Da allora ho vissuto la vita dei monaci.
$LINE_DRAGON_LAIR_OUTRO_310_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_310_TEXT	Ma ora, l'amico che ho ucciso è tornato, ed è diventato un mostro.
$LINE_DRAGON_LAIR_OUTRO_320_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_320_TEXT	*Questa è la terribile magia nera con cui abbiamo a che fare, $MCG.
$LINE_DRAGON_LAIR_OUTRO_330_CHAR	$HEA
$LINE_DRAGON_LAIR_OUTRO_330_TEXT	Prego che questi registri contengano la chiave per la sua distruzione.
$LINE_DRAGON_LAIR_OUTRO_340_CHAR	$MCG
$LINE_DRAGON_LAIR_OUTRO_340_TEXT	Lo preghiamo tutti, Reverendo.
$SCENE_SIDEQUEST_6_GET_TITLE	Il tempio in rovina
$LINE_SIDEQUEST_6_GET_00_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_00_TEXT	*$MCG?
$LINE_SIDEQUEST_6_GET_10_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_10_TEXT	Ehi, finalmente vi siete deciso a chiamarmi per nome.
$LINE_SIDEQUEST_6_GET_20_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_20_TEXT	Non intendo criticare i vostri gusti in fatto di alleati, ma la vostra, ahem, psicopatica principessa sta per farci ammazzare tutti.
$LINE_SIDEQUEST_6_GET_30_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_30_TEXT	*$MAG non è poi così male, se si riesce ad andare oltre le sue tendenze omicide.
$LINE_SIDEQUEST_6_GET_40_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_40_TEXT	Peccato che oltre alle "tendenze omicide" non ci sia nient'altro.
$LINE_SIDEQUEST_6_GET_50_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_50_TEXT	Dovreste provare a parlarci qualche volta.
$LINE_SIDEQUEST_6_GET_60_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_60_TEXT	Già, un ex carceriere ed un'ex carcerata sono proprio destinati a diventare grandissimi amici.
$LINE_SIDEQUEST_6_GET_70_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_70_TEXT	E poi, con il potere dell'amicizia, balzeremo su un arcobaleno e lo cavalcheremo fino al di fuori della Valle.
$LINE_SIDEQUEST_6_GET_80_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_80_TEXT	C'è un senso dietro a tutto questo?
$LINE_SIDEQUEST_6_GET_90_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_90_TEXT	Be', sembra che qui sotto ci sia una specie di tempio Quaid dissacrato.
$LINE_SIDEQUEST_6_GET_100_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_100_TEXT	*$MAG lo ha scoperto, ed è diventata un po'... qual'è la parola giusta?
$LINE_SIDEQUEST_6_GET_110_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_110_TEXT	Voi siete una bibliotecaria - c'è un aggettivo che significa:
$LINE_SIDEQUEST_6_GET_120_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_120_TEXT	"mettere da parte anche l'ultimo barlume di normalità per scoperchiare tutta la follia che ne ribolliva sotto?"
$LINE_SIDEQUEST_6_GET_130_CHAR	$BER
$LINE_SIDEQUEST_6_GET_130_TEXT	*$MCG!
$LINE_SIDEQUEST_6_GET_140_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_140_TEXT	Che c'è?
$LINE_SIDEQUEST_6_GET_150_CHAR	$BER
$LINE_SIDEQUEST_6_GET_150_TEXT	*$MAG è un'egoista!!! Non è giusto!
$LINE_SIDEQUEST_6_GET_160_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_160_TEXT	Di che diamine stai parlando?
$LINE_SIDEQUEST_6_GET_170_CHAR	$BER
$LINE_SIDEQUEST_6_GET_170_TEXT	*$MAG ha trovato un altare strafighissimo e ci sono tipo... qual'è quel numero che viene dopo ventordicimila?
$LINE_SIDEQUEST_6_GET_180_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_180_TEXT	Ventordicimila e uno?
$LINE_SIDEQUEST_6_GET_190_CHAR	$BER
$LINE_SIDEQUEST_6_GET_190_TEXT	*Si, laggiù ci sono tipo ventordicimila revenant e uno, e $MAG non ci lascia combattere!
$LINE_SIDEQUEST_6_GET_200_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_200_TEXT	Ti è mai venuto in mente che forse io non ho voglia di combattere più mostri di quanto sia assolutamente necessario?
$LINE_SIDEQUEST_6_GET_210_CHAR	$BER
$LINE_SIDEQUEST_6_GET_210_TEXT	...
$LINE_SIDEQUEST_6_GET_220_CHAR	$BER
$LINE_SIDEQUEST_6_GET_220_TEXT	... impossibile capire... strana... logica aliena...
$LINE_SIDEQUEST_6_GET_230_CHAR	$BER
$LINE_SIDEQUEST_6_GET_230_TEXT	*Comunque, $MAG ha detto che l'intero posto appartiene a lei, e che ucciderà chiunque cerchi di entrare!
$LINE_SIDEQUEST_6_GET_240_CHAR	$BER
$LINE_SIDEQUEST_6_GET_240_TEXT	Non è giusto! Dovresti andare a squagliarle la faccia!!!
$LINE_SIDEQUEST_6_GET_250_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_250_TEXT	...ancora con questa storia dello squagliare facce.
$LINE_SIDEQUEST_6_GET_260_CHAR	$KNI
$LINE_SIDEQUEST_6_GET_260_TEXT	Vedete, è così pazza che sta spaventando anche agli altri pazzi!
$LINE_SIDEQUEST_6_GET_270_CHAR	$MCG
$LINE_SIDEQUEST_6_GET_270_TEXT	Suppongo di dover fare chiarezza su questa faccenda.
$SCENE_SIDEQUEST_6_INTRO_TITLE	La servitrice della Fiamma
$LINE_SIDEQUEST_6_INTRO_00_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_00_TEXT	Io sono la figlia del fuoco!
$LINE_SIDEQUEST_6_INTRO_10_CHAR	$BER
$LINE_SIDEQUEST_6_INTRO_10_TEXT	*Be', $MCG dice che non gliene frega niente di chi sei, non devi fare l'egoista!
$LINE_SIDEQUEST_6_INTRO_20_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_20_TEXT	Non è ciò che ho detto.
$LINE_SIDEQUEST_6_INTRO_30_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_30_TEXT	Soltanto io posso scacciare quegli abomini. Non purificherò questo tempio da un nemico solo per farne arrivare un altro!
$LINE_SIDEQUEST_6_INTRO_40_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_40_TEXT	*$MAG, ascoltami. Non puoi farcela da sola.
$LINE_SIDEQUEST_6_INTRO_50_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_50_TEXT	*Io sono $MAG lan Laxmi! Sono l'Alta Sacerdotessa della Fiamma! Non tollererò nessun nemico all'interno della Casa del Fuoco, vivo o morto che sia!
$LINE_SIDEQUEST_6_INTRO_60_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_60_TEXT	*$MAG? Lasciami solo-
$LINE_SIDEQUEST_6_INTRO_70_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_70_TEXT	*$MCG, non farlo. Ti dovrei uccidere. Non posso fare altrimenti; nessuno può entrare nel tempio a parte i Custodi della Verità.
$LINE_SIDEQUEST_6_INTRO_80_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_80_TEXT	Ho giurato di proteggere Onore e Fede a qualunque costo. Non costringermi ad uccidere un'amica.
$LINE_SIDEQUEST_6_INTRO_90_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_90_TEXT	E come farai ad uccidere i revenant senza di me?
$LINE_SIDEQUEST_6_INTRO_100_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_100_TEXT	...Troverò un modo.
$LINE_SIDEQUEST_6_INTRO_110_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_110_TEXT	*E così hai intenzione di morire? È di questo che si tratta, $MAG?
$LINE_SIDEQUEST_6_INTRO_120_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_120_TEXT	Io penso solo a servire la Fiamma!
$LINE_SIDEQUEST_6_INTRO_130_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_130_TEXT	Oh, e servirai la Fiamma facendoti uccidere? Mettendo fine alla dinastia quaidiana per sempre?
$LINE_SIDEQUEST_6_INTRO_140_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_140_TEXT	E quando la tua anima verrà giudicata dirai:
$LINE_SIDEQUEST_6_INTRO_150_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_150_TEXT	"Ho avuto paura del compito che mi spettava e non mi piacevano i mezzi che mi sono stati dati, quindi ho scelto di morire"
$LINE_SIDEQUEST_6_INTRO_160_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_160_TEXT	Questo non è vero!
$LINE_SIDEQUEST_6_INTRO_170_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_170_TEXT	Davvero? Perchè a me sembra proprio così. Il tuo epitaffio reciterà "Troppo impaurita per ricostruire il suo regno, decise di unirsi agli sconfitti."
$LINE_SIDEQUEST_6_INTRO_180_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_180_TEXT	NON È VERO!
$LINE_SIDEQUEST_6_INTRO_190_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_190_TEXT	Allora portami con te.
$LINE_SIDEQUEST_6_INTRO_200_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_200_TEXT	Ma...
$LINE_SIDEQUEST_6_INTRO_210_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_210_TEXT	Va lì da sola, e l'unica cosa che farai sarà aiutare il nemico.
$LINE_SIDEQUEST_6_INTRO_220_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_220_TEXT	Tu da che parte stai?
$LINE_SIDEQUEST_6_INTRO_230_CHAR	$MAG
$LINE_SIDEQUEST_6_INTRO_230_TEXT	Io... servo sempre la Fiamma...
$LINE_SIDEQUEST_6_INTRO_240_CHAR	$MCG
$LINE_SIDEQUEST_6_INTRO_240_TEXT	Allora andiamo a purificare il tempio.
$SCENE_SIDEQUEST_6_OUTRO_TITLE	Raccogliendo i pezzi
$LINE_SIDEQUEST_6_OUTRO_00_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_00_TEXT	Come osi venire qui?!
$LINE_SIDEQUEST_6_OUTRO_10_CHAR	$DRA
$LINE_SIDEQUEST_6_OUTRO_10_TEXT	Hai dimenticato, misera mortale, chi è la custode del segreto del fuoco fra noi?
$LINE_SIDEQUEST_6_OUTRO_20_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_20_TEXT	Tu sei una perversione! Un abominio! Un sacrilegio!
$LINE_SIDEQUEST_6_OUTRO_30_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_30_TEXT	*$MAG, ci ha aiutato.
$LINE_SIDEQUEST_6_OUTRO_40_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_40_TEXT	Ogni tuo respiro profana questo luogo. Va' via da qui.
$LINE_SIDEQUEST_6_OUTRO_50_CHAR	$DRA
$LINE_SIDEQUEST_6_OUTRO_50_TEXT	Gli dei vanno dove meglio gli aggrada.
$LINE_SIDEQUEST_6_OUTRO_60_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_60_TEXT	SPARISCI!
$LINE_SIDEQUEST_6_OUTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_70_TEXT	...
$LINE_SIDEQUEST_6_OUTRO_80_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_80_TEXT	Ti va di parlare?
$LINE_SIDEQUEST_6_OUTRO_90_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_90_TEXT	Le parole non risolvono nulla.
$LINE_SIDEQUEST_6_OUTRO_100_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_100_TEXT	Spero non sia vero, altrimenti ho scelto la carriera sbagliata.
$LINE_SIDEQUEST_6_OUTRO_110_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_110_TEXT	Hai avuto una scelta? Che cosa "bizzarra".
$LINE_SIDEQUEST_6_OUTRO_120_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_120_TEXT	...in ogni miserabile gruppo di baracche, ogni tugurio che visitiamo, mi sento addosso lo sguardo dei supravvissuti. Mi riconoscono.
$LINE_SIDEQUEST_6_OUTRO_130_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_130_TEXT	Credono che li guiderò di nuovo verso le nostre città, verso un mondo che non esiste nemmeno più!
$LINE_SIDEQUEST_6_OUTRO_140_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_140_TEXT	Questo, questo è il luogo a cui appartengo! Questo tempio tramutato in ossario.
$LINE_SIDEQUEST_6_OUTRO_150_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_150_TEXT	Tutti quei miseri profughi si aspettano che li salvi, ed io non posso fornirgli altra protezione che questo decrepito santuario.
$LINE_SIDEQUEST_6_OUTRO_160_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_160_TEXT	Guardami! Sono stata una prigioniera fin dall'infanzia, una schiava, una... tu non puoi capire... le cose che ci hanno fatto.
$LINE_SIDEQUEST_6_OUTRO_170_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_170_TEXT	No... le cose che CI AVETE fatto!
$LINE_SIDEQUEST_6_OUTRO_180_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_180_TEXT	E nella mia mente continuo a sentire le urla, e poi mi rendo conto che sono le mie, e chiudo gli occhi, e vedo le mie sorelle in mezzo a tutto quel sangue...
$LINE_SIDEQUEST_6_OUTRO_190_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_190_TEXT	*$MAG...
$LINE_SIDEQUEST_6_OUTRO_200_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_200_TEXT	E il sole... picchia sempre più forte, mentre stringo le dita attorno a una punta di freccia, spezzata aspettando che quell'uomo girasse il collo...
$LINE_SIDEQUEST_6_OUTRO_210_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_210_TEXT	E adesso sono sola. Di tutti loro... io sono l'ultima del casato reale...
$LINE_SIDEQUEST_6_OUTRO_220_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_220_TEXT	Non riesco a governare nemmeno la mia mente! Come potrei mai sperare di guidare una nazione?
$LINE_SIDEQUEST_6_OUTRO_230_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_230_TEXT	Cosa posso mai sperare di fare per la mia gente?
$LINE_SIDEQUEST_6_OUTRO_240_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_240_TEXT	*$MAG, io sono una bibliotecaria. Tu sei una principessa guerriera del Quaid.
$LINE_SIDEQUEST_6_OUTRO_250_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_250_TEXT	Sei nata per comandare. Io sono nata per... mettere in fila i libri e farmi guardar male dal Capo Scrivano.
$LINE_SIDEQUEST_6_OUTRO_260_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_260_TEXT	Mi sento così persa e terrorizzata all'idea di guidarci... riesco a malapena a tenere insieme i pezzi. A volte tutto ciò che riesco a fare è ricordarmi di respirare.
$LINE_SIDEQUEST_6_OUTRO_270_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_270_TEXT	Non mi affiderei mai a me stessa.
$LINE_SIDEQUEST_6_OUTRO_280_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_280_TEXT	Quando ti guardo, vorrei avere solo un decimo del tuo coraggio e della tua determinazione.
$LINE_SIDEQUEST_6_OUTRO_290_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_290_TEXT	Ma probabilmente è meglio così, altrimenti starei già fondando un'impero invece di limitarmi a scappare.
$LINE_SIDEQUEST_6_OUTRO_300_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_300_TEXT	...
$LINE_SIDEQUEST_6_OUTRO_310_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_310_TEXT	*Grazie, $MCG.
$LINE_SIDEQUEST_6_OUTRO_320_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_320_TEXT	...forse mi sbagliavo, sul potere delle parole.
$LINE_SIDEQUEST_6_OUTRO_330_CHAR	$MCG
$LINE_SIDEQUEST_6_OUTRO_330_TEXT	...Vuoi un abbraccio?
$LINE_SIDEQUEST_6_OUTRO_340_CHAR	$MAG
$LINE_SIDEQUEST_6_OUTRO_340_TEXT	Eh? Che cos'è un "abbraccio"?
$SCENE_3_10_INTRO_TITLE	La Sala dei Registri Reali
$LINE_3_10_INTRO_00_CHAR	$DRA
$LINE_3_10_INTRO_00_TEXT	Eccovi qui, mortali: la Sala dei Registri Reali.
$LINE_3_10_INTRO_10_CHAR	$MCG
$LINE_3_10_INTRO_10_TEXT	Che cosa c'è scritto?
$LINE_3_10_INTRO_20_CHAR	$HEA
$LINE_3_10_INTRO_20_TEXT	Ora capisco la ragione del salasso... sembra essere un qualche genere di sigillo rituale...
$LINE_3_10_INTRO_30_CHAR	$HEA
$LINE_3_10_INTRO_30_TEXT	discendenti... sangue... dei primogeniti...
$LINE_3_10_INTRO_40_CHAR	$HEA
$LINE_3_10_INTRO_40_TEXT	Abbiamo infranto un sigillo fatto col sangue dei nostri antenati.
$LINE_3_10_INTRO_50_CHAR	$HEA
$LINE_3_10_INTRO_50_TEXT	Questo "sigillo di sangue" può essere annullato solamente dal sangue di chi l'ha creato -
$LINE_3_10_INTRO_60_CHAR	$MCG
$LINE_3_10_INTRO_60_TEXT	Ma sono ormai tutti morti da lunghissimo tempo.
$LINE_3_10_INTRO_70_CHAR	$HEA
$LINE_3_10_INTRO_70_TEXT	Sì, ma il loro sangue perdura nei loro discendenti più prossimi. Il "sangue dei primogeniti."
$LINE_3_10_INTRO_80_CHAR	$MCG
$LINE_3_10_INTRO_80_TEXT	Ma che cosa hanno sigillato?  Il potere di cui si è impossessato Zelemir?
$LINE_3_10_INTRO_90_CHAR	$HEA
$LINE_3_10_INTRO_90_TEXT	*Non sono sicuro, qui il linguaggio diventa particolarmente difficile... forse $MAG può decifrarlo meglio di me...
$LINE_3_10_INTRO_100_CHAR	$MAG
$LINE_3_10_INTRO_100_TEXT	È molto più antico di qualunque iscrizione Quaid abbia mai visto prima...
$LINE_3_10_INTRO_110_CHAR	$MAG
$LINE_3_10_INTRO_110_TEXT	"...i capi dei popoli liberi... uniti...  il campo di una grande contesa/conflitto..."
$LINE_3_10_INTRO_120_CHAR	$MAG
$LINE_3_10_INTRO_120_TEXT	"Il Grande Re cadde" - questo si riferisce al re Quaid.
$LINE_3_10_INTRO_130_CHAR	$MAG
$LINE_3_10_INTRO_130_TEXT	"..cadde... ma i suoi alleati..."
$LINE_3_10_INTRO_140_CHAR	$MAG
$LINE_3_10_INTRO_140_TEXT	"Arginarono la malvagità... uniti nel sacrificio... Lord Ashanti, il suo leale Visir, Komnat Kozar..."
$LINE_3_10_INTRO_150_CHAR	$MAG
$LINE_3_10_INTRO_150_TEXT	"E un altro uomo, fattosi avanti nel momento del bisogno.... un soldato di fanteria..."
$LINE_3_10_INTRO_160_CHAR	$MAG
$LINE_3_10_INTRO_160_TEXT	"Della famiglia Nefir, ora i nuovi signori... della collezione reale?"
$LINE_3_10_INTRO_170_CHAR	$MAG
$LINE_3_10_INTRO_170_TEXT	"Questi tre spillarono il proprio sangue per contenere il malvagio..."
$LINE_3_10_INTRO_180_CHAR	$MAG
$LINE_3_10_INTRO_180_TEXT	"Eztli-Tenoch"
$LINE_3_10_INTRO_190_CHAR	$MCG
$LINE_3_10_INTRO_190_TEXT	Eztli-Tenoch?
$LINE_3_10_INTRO_200_CHAR	$MAG
$LINE_3_10_INTRO_200_TEXT	Non so cosa voglia dire... non è una parola Quaid.
$LINE_3_10_INTRO_210_CHAR	$MCG
$LINE_3_10_INTRO_210_TEXT	Non appartiene a nessun linguaggio che conosco.
$LINE_3_10_INTRO_220_CHAR	$RAN
$LINE_3_10_INTRO_220_TEXT	Hai detto "Eztli-Tenoch?"
$LINE_3_10_INTRO_230_CHAR	$MAG
$LINE_3_10_INTRO_230_TEXT	Lo conosci?
$LINE_3_10_INTRO_240_CHAR	$RAN
$LINE_3_10_INTRO_240_TEXT	È una specie di divinità adorata da quei pazzi sanguinari delle tribù del lontano oriente.
$LINE_3_10_INTRO_250_CHAR	$MAG
$LINE_3_10_INTRO_250_TEXT	I culti dei bevitori di sangue? Mio nonno passò buona parte del suo regno a cercare di sradicarli.
$LINE_3_10_INTRO_260_CHAR	$RAN
$LINE_3_10_INTRO_260_TEXT	Oh, in realtà non lo bevono, si limitano a... usarlo per dipingere.
$LINE_3_10_INTRO_270_CHAR	$BER
$LINE_3_10_INTRO_270_TEXT	Bene, tutto questo è molto interessante eccetera eccetera, ma ci sono un casino di revenant che stanno venendo da questa parte...
$LINE_3_10_INTRO_280_CHAR	$BER
$LINE_3_10_INTRO_280_TEXT	Oh, ma non dovete fare niente. Ho solo pensato che vi avrebbe fatto piacere guardarmi mentre risolvo la situazione da solo.
$LINE_3_10_INTRO_290_CHAR	$BER
$LINE_3_10_INTRO_290_TEXT	Be', non proprio da solo... Verità e Giustizia mi daranno una mano!
$LINE_3_10_INTRO_300_CHAR	$BER
$LINE_3_10_INTRO_300_TEXT	Per non parlare di Tuono, Fulmine, Carneficina, Caos, Trionfo ed Esecutore.
$LINE_3_10_INTRO_310_CHAR	$RAN
$LINE_3_10_INTRO_310_TEXT	...
$LINE_3_10_INTRO_320_CHAR	$BER
$LINE_3_10_INTRO_320_TEXT	Sono i miei addominali.
$LINE_3_10_INTRO_330_CHAR	$BER
$LINE_3_10_INTRO_330_TEXT	Cos'hai detto? Cosa faranno i miei glutei?
$LINE_3_10_INTRO_340_CHAR	$RAN
$LINE_3_10_INTRO_340_TEXT	Non ho chiesto proprio niente.
$LINE_3_10_INTRO_350_CHAR	$BER
$LINE_3_10_INTRO_350_TEXT	Non preoccuparti, Khan e Charissa non resteranno seduti in disparte.
$LINE_3_10_INTRO_360_CHAR	$RAN
$LINE_3_10_INTRO_360_TEXT	Charissa? Hai chiamato il tuo sedere Charissa?
$LINE_3_10_INTRO_370_CHAR	$BER
$LINE_3_10_INTRO_370_TEXT	Solo una metà.
$LINE_3_10_INTRO_380_CHAR	$BER
$LINE_3_10_INTRO_380_TEXT	Che ne dici della parte proprio lì sotto?  È un muscolo completamente diverso?  Voglio dire, in quel caso mi seccherebbe non avergli dato un nome, ma... non sono sicuro... sembra...
$LINE_3_10_INTRO_390_CHAR	$RAN
$LINE_3_10_INTRO_390_TEXT	Ehi gente! I revenant sono arrivati, grazie al cielo!
$SCENE_3_10_OUTRO_TITLE	Pausa drammatica
$LINE_3_10_OUTRO_00_CHAR	$MCG
$LINE_3_10_OUTRO_00_TEXT	Quello dovrebbe essere l'ultimo.
$LINE_3_10_OUTRO_10_CHAR	$HEA
$LINE_3_10_OUTRO_10_TEXT	Quella scritta...
$LINE_3_10_OUTRO_20_CHAR	$HEA
$LINE_3_10_OUTRO_20_TEXT	*$MCG, da quanto tempo la tua famiglia lavora nella Biblioteca Reale?
$LINE_3_10_OUTRO_30_CHAR	$MCG
$LINE_3_10_OUTRO_30_TEXT	...mi ricordo di esserci andata a trovare il mio bisnonno, quand'ero piccola.
$LINE_3_10_OUTRO_40_CHAR	$MCG
$LINE_3_10_OUTRO_40_TEXT	Per quanto ne so la mia famiglia ha sempre lavorato là.
$LINE_3_10_OUTRO_50_CHAR	$MCG
$LINE_3_10_OUTRO_50_TEXT	Il nostro cognome significa letteralmente <LQ>Della Biblioteca.<RQ>
$LINE_3_10_OUTRO_60_CHAR	$HEA
$LINE_3_10_OUTRO_60_TEXT	Qui dice che il fante - 
$LINE_3_10_OUTRO_70_CHAR	$BER
$LINE_3_10_OUTRO_70_TEXT	Yo, guardate un po' qua!
$LINE_3_10_OUTRO_80_CHAR	$HEA
$LINE_3_10_OUTRO_80_TEXT	Una mappa della Valle!  ... quella è - ?
$LINE_3_10_OUTRO_90_CHAR	$BER
$LINE_3_10_OUTRO_90_TEXT	Ehi, non provare a rubarmi il mio attimo di gloria cartografica!
$LINE_3_10_OUTRO_100_CHAR	$BER
$LINE_3_10_OUTRO_100_TEXT	Come stavo dicendo prima di essere così scortesemente interrotto: è una mappa della Valle, completa di...
$LINE_3_10_OUTRO_110_CHAR	$BER
$LINE_3_10_OUTRO_110_TEXT	...pausa drammatica...
$LINE_3_10_OUTRO_120_CHAR	$BER
$LINE_3_10_OUTRO_120_TEXT	UN'USCITA!
$SCENE_3_11_INTRO_TITLE	Zelemir appare
$LINE_3_11_INTRO_00_CHAR	$HEA
$LINE_3_11_INTRO_00_TEXT	*$MCG, non capisci?  Tu sei -
$LINE_3_11_INTRO_10_CHAR	ZELEMIR
$LINE_3_11_INTRO_10_TEXT	L'ultimo tassello del mosaico.
$LINE_3_11_INTRO_20_CHAR	ZELEMIR
$LINE_3_11_INTRO_20_TEXT	Il sacrificio dell'umile soldato salvò il mondo.  E per gratitudine, la famiglia reale riservò ai suoi discendenti un posto d'onore a Palazzo.
$LINE_3_11_INTRO_30_CHAR	ZELEMIR
$LINE_3_11_INTRO_30_TEXT	Avete di fronte a voi la sua ultima discendente.
$LINE_3_11_INTRO_40_CHAR	$MCG
$LINE_3_11_INTRO_40_TEXT	Io sono... l'ultima parte del sigillo.
$LINE_3_11_INTRO_50_CHAR	ZELEMIR
$LINE_3_11_INTRO_50_TEXT	Le prime due parti del sigillo di sangue sono già state infrante.
$LINE_3_11_INTRO_60_CHAR	$MCG
$LINE_3_11_INTRO_60_TEXT	Si, per mano tua.
$LINE_3_11_INTRO_70_CHAR	ZELEMIR
$LINE_3_11_INTRO_70_TEXT	E ora rimedierò a quell'errore.
$LINE_3_11_INTRO_80_CHAR	ZELEMIR
$LINE_3_11_INTRO_80_TEXT	Tu sei l'ultimo ostacolo sul suo cammino.
$LINE_3_11_INTRO_90_CHAR	ZELEMIR
